3.44464e-05 3.44464e-05 3.44596e-05
1.77883e-05 1.77883e-05 1.78023e-05
1.61631e-05 1.61631e-05 1.61772e-05
1.36631e-05 1.36631e-05 1.36773e-05
1.15894e-05 1.15894e-05 1.16036e-05
1.02533e-05 1.02533e-05 1.02676e-05
1.41685e-05 1.41685e-05 1.41827e-05
1.68303e-05 1.68303e-05 1.68443e-05
1.97508e-05 1.97508e-05 1.97647e-05
0.00031338 0.00031338 0.000313296
0.000204523 0.000204523 0.000204496
0.000152798 0.000152798 0.000152789
0.000133163 0.000133163 0.000133159
0.000115785 0.000115785 0.000115786
0.000103998 0.000103998 0.000104001
0.000119402 0.000119402 0.000119402
0.000117166 0.000117166 0.000117167
0.000134079 0.000134079 0.000134076
0.000193885 0.000193885 0.000193862
0.00279859 0.00279859 0.00279077
0.00193658 0.00193658 0.00193284
0.0018209 0.0018209 0.0018176
0.00134805 0.00134805 0.00134624
0.00122708 0.00122708 0.00122559
0.00111317 0.00111317 0.00111194
0.0013022 0.0013022 0.00130052
0.00118449 0.00118449 0.0011831
0.00110537 0.00110537 0.00110416
0.00122602 0.00122602 0.00122453
0.00164012 0.00164012 0.00163744
0.0405472 0.0405472 0.0389031
0.0253771 0.0253771 0.0247331
0.00341931 0.00341931 0.00340764
0.000116964 0.000116964 0.000116965
0.037093 0.037093 0.0357171
0.0201663 0.0201663 0.0197597
0.00226952 0.00226952 0.00226438
6.67386e-05 6.67386e-05 6.67485e-05
0.0366877 0.0366877 0.0353417
0.0181751 0.0181751 0.0178448
0.00207022 0.00207022 0.00206595
6.07985e-05 6.07985e-05 6.08092e-05
0.0364319 0.0364319 0.0351046
0.0172807 0.0172807 0.0169821
0.00198686 0.00198686 0.00198293
6.03092e-05 6.03092e-05 6.03199e-05
0.0362545 0.0362545 0.0349401
0.0163066 0.0163066 0.0160407
0.00186956 0.00186956 0.00186607
5.61963e-05 5.61963e-05 5.62075e-05
0.0434379 0.0434379 0.041551
0.0137853 0.0137853 0.0135953
0.000994376 0.000994376 0.000993402
2.10187e-05 2.10187e-05 2.10327e-05
0.0381887 0.0381887 0.0367303
0.0154977 0.0154977 0.0152575
0.00163783 0.00163783 0.00163516
4.80741e-05 4.80741e-05 4.80862e-05
0.0385499 0.0385499 0.0370638
0.014815 0.014815 0.0145955
0.00149136 0.00149136 0.00148915
4.28475e-05 4.28475e-05 4.28601e-05
0.038739 0.038739 0.0372383
0.0145796 0.0145796 0.0143671
0.00139041 0.00139041 0.00138849
4.01887e-05 4.01887e-05 4.02015e-05
0.0389511 0.0389511 0.0374339
0.0147403 0.0147403 0.0145231
0.00135618 0.00135618 0.00135436
4.24792e-05 4.24792e-05 4.24918e-05
0.0394359 0.0394359 0.0378807
0.0153801 0.0153801 0.0151435
0.00142868 0.00142868 0.00142666
5.08797e-05 5.08797e-05 5.08915e-05
0.0408804 0.0408804 0.0392092
0.017238 0.017238 0.0169409
0.00177846 0.00177846 0.00177531
7.38306e-05 7.38306e-05 7.38395e-05
0.0427492 0.0427492 0.0409217
0.018756 0.018756 0.0184042
0.00245548 0.00245548 0.00244947
9.30606e-05 9.30606e-05 9.30664e-05
0.00824017 0.00824017 0.00817228
5.45724e-07 5.45724e-07 5.60094e-07
8.24619e-07 8.24619e-07 8.38989e-07
8.91442e-07 8.91442e-07 9.05812e-07
9.04245e-07 9.04245e-07 9.18615e-07
8.57661e-07 8.57661e-07 8.72031e-07
8.65063e-07 8.65063e-07 8.79433e-07
1.13392e-06 1.13392e-06 1.14829e-06
1.28402e-06 1.28402e-06 1.29839e-06
1.9547e-06 1.9547e-06 1.96906e-06
6.85109e-06 6.85109e-06 6.86542e-06
1.07375e-05 1.07375e-05 1.07517e-05
9.58627e-06 9.58627e-06 9.60055e-06
9.03345e-06 9.03345e-06 9.04774e-06
9.13454e-06 9.13454e-06 9.14882e-06
8.89042e-06 8.89042e-06 8.90471e-06
1.13666e-05 1.13666e-05 1.13809e-05
1.14326e-05 1.14326e-05 1.14468e-05
1.24103e-05 1.24103e-05 1.24245e-05
1.79428e-05 1.79428e-05 1.79568e-05
7.47844e-05 7.47844e-05 7.47932e-05
0.00010524 0.00010524 0.000105243
0.000115838 0.000115838 0.000115839
9.12692e-05 9.12692e-05 9.12752e-05
9.36965e-05 9.36965e-05 9.37021e-05
9.52129e-05 9.52129e-05 9.52182e-05
0.000124879 0.000124879 0.000124878
0.000120872 0.000120872 0.000120872
0.000120028 0.000120028 0.000120028
0.000126362 0.000126362 0.000126361
0.000166724 0.000166724 0.00016671
0.00729721 0.00729721 0.00724397
0.0014329 0.0014329 0.00143086
7.41837e-05 7.41837e-05 7.41926e-05
4.26716e-07 4.26716e-07 4.41087e-07
0.00602228 0.00602228 0.00598602
0.00172443 0.00172443 0.00172147
0.000121362 0.000121362 0.000121361
2.38813e-06 2.38813e-06 2.40249e-06
0.00537148 0.00537148 0.00534264
0.00176651 0.00176651 0.0017634
0.000130968 0.000130968 0.000130965
2.43722e-06 2.43722e-06 2.45159e-06
0.00523011 0.00523011 0.00520277
0.00177893 0.00177893 0.00177578
0.000144084 0.000144084 0.000144077
2.87577e-06 2.87577e-06 2.89013e-06
0.00525764 0.00525764 0.00523001
0.00176621 0.00176621 0.00176311
0.000153877 0.000153877 0.000153868
3.34874e-06 3.34874e-06 3.3631e-06
0.00750773 0.00750773 0.00745137
0.00131824 0.00131824 0.00131652
7.21871e-05 7.21871e-05 7.21963e-05
9.91455e-07 9.91455e-07 1.00583e-06
0.00565823 0.00565823 0.00562623
0.00172172 0.00172172 0.00171877
0.000154414 0.000154414 0.000154404
3.15177e-06 3.15177e-06 3.16613e-06
0.00602431 0.00602431 0.00598803
0.00169408 0.00169408 0.00169122
0.000147784 0.000147784 0.000147777
3.17939e-06 3.17939e-06 3.19375e-06
0.00630708 0.00630708 0.00626731
0.00168754 0.00168754 0.00168471
0.000143668 0.000143668 0.000143661
2.99344e-06 2.99344e-06 3.0078e-06
0.00649477 0.00649477 0.0064526
0.00170651 0.00170651 0.00170361
0.000144251 0.000144251 0.000144245
3.35062e-06 3.35062e-06 3.36498e-06
0.00652047 0.00652047 0.00647796
0.00169396 0.00169396 0.0016911
0.00014873 0.00014873 0.000148722
4.15227e-06 4.15227e-06 4.16662e-06
0.0063589 0.0063589 0.00631848
0.00172405 0.00172405 0.00172109
0.000181985 0.000181985 0.000181966
6.47658e-06 6.47658e-06 6.49091e-06
0.00513133 0.00513133 0.00510501
0.0016926 0.0016926 0.00168975
0.000239934 0.000239934 0.00023989
1.08327e-05 1.08327e-05 1.0847e-05
0.000291183 0.000291183 0.000291113
0.000211921 0.000211921 0.00021189
0.000193309 0.000193309 0.000193286
0.000156544 0.000156544 0.000156534
0.000126467 0.000126467 0.000126466
0.000100845 0.000100845 0.00010085
8.79633e-05 8.79633e-05 8.79699e-05
9.47152e-05 9.47152e-05 9.47206e-05
0.000101202 0.000101202 0.000101206
0.000129738 0.000129738 0.000129735
0.00172089 0.00172089 0.00171794
0.00164628 0.00164628 0.00164358
0.00124484 0.00124484 0.0012433
0.00102386 0.00102386 0.00102282
0.000861127 0.000861127 0.0008604
0.000744699 0.000744699 0.000744159
0.000762706 0.000762706 0.000762138
0.000705698 0.000705698 0.000705214
0.000734361 0.000734361 0.000733836
0.0010069 0.0010069 0.0010059
0.011855 0.011855 0.0117144
0.0105574 0.0105574 0.0104459
0.00917167 0.00917167 0.00908756
0.00751982 0.00751982 0.00746328
0.00671215 0.00671215 0.00666712
0.00598586 0.00598586 0.00595004
0.00599189 0.00599189 0.005956
0.00518817 0.00518817 0.00516126
0.00496157 0.00496157 0.00493697
0.00524324 0.00524324 0.00521577
0.00673606 0.00673606 0.0066907
0.12055 0.12055 0.106018
0.0690248 0.0690248 0.0642604
0.0111953 0.0111953 0.01107
0.000174913 0.000174913 0.000174897
0.115804 0.115804 0.102394
0.0740075 0.0740075 0.0685304
0.0139788 0.0139788 0.0137834
0.000541604 0.000541604 0.000541325
0.117118 0.117118 0.103401
0.0687276 0.0687276 0.0640041
0.0118554 0.0118554 0.0117149
0.000432689 0.000432689 0.000432516
0.120205 0.120205 0.105756
0.0658037 0.0658037 0.0614736
0.0107389 0.0107389 0.0106236
0.000375535 0.000375535 0.000375408
0.12055 0.12055 0.106018
0.0628978 0.0628978 0.0589416
0.00973607 0.00973607 0.00964129
0.000327399 0.000327399 0.000327306
0.12055 0.12055 0.106018
0.0547001 0.0547001 0.051708
0.00558947 0.00558947 0.00555824
0.000173656 0.000173656 0.00017364
0.12055 0.12055 0.106018
0.060061 0.060061 0.0564537
0.00809473 0.00809473 0.00802922
0.000247985 0.000247985 0.000247938
0.12055 0.12055 0.106018
0.0570426 0.0570426 0.0537888
0.00702698 0.00702698 0.00697762
0.000210321 0.000210321 0.000210291
0.12055 0.12055 0.106018
0.0551557 0.0551557 0.0521136
0.00620141 0.00620141 0.00616297
0.000189376 0.000189376 0.000189354
0.12055 0.12055 0.106018
0.0541582 0.0541582 0.0512251
0.0057399 0.0057399 0.00570697
0.000189717 0.000189717 0.000189696
0.12055 0.12055 0.106018
0.0532321 0.0532321 0.0503984
0.0057036 0.0057036 0.00567108
0.000212553 0.000212553 0.000212522
0.12055 0.12055 0.106018
0.0530914 0.0530914 0.0502727
0.0065995 0.0065995 0.00655596
0.000312178 0.000312178 0.000312095
0.12055 0.12055 0.106018
0.050984 0.050984 0.0483847
0.00806443 0.00806443 0.00799941
0.000439851 0.000439851 0.000439672
0.0621211 0.0621211 0.0582621
7.37952e-06 7.37952e-06 7.39384e-06
9.91131e-06 9.91131e-06 9.92559e-06
9.89714e-06 9.89714e-06 9.91141e-06
1.00222e-05 1.00222e-05 1.00365e-05
9.39767e-06 9.39767e-06 9.41196e-06
9.56291e-06 9.56291e-06 9.57719e-06
1.17994e-05 1.17994e-05 1.18136e-05
1.31321e-05 1.31321e-05 1.31463e-05
1.87123e-05 1.87123e-05 1.87264e-05
5.4945e-05 5.4945e-05 5.49564e-05
8.41059e-05 8.41059e-05 8.41132e-05
7.39648e-05 7.39648e-05 7.39737e-05
7.39422e-05 7.39422e-05 7.39511e-05
7.72473e-05 7.72473e-05 7.72557e-05
7.75602e-05 7.75602e-05 7.75686e-05
9.83413e-05 9.83413e-05 9.8346e-05
0.000100101 0.000100101 0.000100105
0.000115381 0.000115381 0.000115382
0.000191423 0.000191423 0.0001914
0.000413534 0.000413534 0.000413377
0.000552398 0.000552398 0.000552107
0.000600073 0.000600073 0.000599727
0.000530268 0.000530268 0.000530002
0.000538108 0.000538108 0.000537833
0.00055985 0.00055985 0.00055955
0.000661838 0.000661838 0.000661415
0.000663028 0.000663028 0.000662602
0.000700233 0.000700233 0.000699758
0.000798775 0.000798775 0.000798152
0.00123334 0.00123334 0.00123184
0.0157868 0.0157868 0.0155376
0.00374402 0.00374402 0.00373002
0.000302092 0.000302092 0.000302015
3.28477e-06 3.28477e-06 3.29913e-06
0.0157674 0.0157674 0.0155188
0.00562123 0.00562123 0.00558964
0.000635478 0.000635478 0.000635089
2.60396e-05 2.60396e-05 2.60532e-05
0.0153585 0.0153585 0.0151226
0.00596387 0.00596387 0.00592832
0.000674244 0.000674244 0.000673804
2.35529e-05 2.35529e-05 2.35667e-05
0.0153889 0.0153889 0.0151521
0.00620253 0.00620253 0.00616407
0.000730533 0.000730533 0.000730013
2.40717e-05 2.40717e-05 2.40855e-05
0.0157068 0.0157068 0.0154601
0.00635239 0.00635239 0.00631206
0.000788049 0.000788049 0.000787443
2.56427e-05 2.56427e-05 2.56564e-05
0.0211949 0.0211949 0.0207457
0.00482315 0.00482315 0.0047999
0.000419942 0.000419942 0.00041978
1.12305e-05 1.12305e-05 1.12447e-05
0.0168242 0.0168242 0.0165411
0.00650887 0.00650887 0.00646652
0.000821095 0.000821095 0.000820435
2.52196e-05 2.52196e-05 2.52333e-05
0.017589 0.017589 0.0172796
0.00664572 0.00664572 0.00660157
0.00082879 0.00082879 0.000828118
2.52863e-05 2.52863e-05 2.53e-05
0.0181601 0.0181601 0.0178303
0.00681836 0.00681836 0.00677188
0.000848305 0.000848305 0.0008476
2.43801e-05 2.43801e-05 2.43939e-05
0.01858 0.01858 0.0182348
0.00712198 0.00712198 0.00707127
0.000887191 0.000887191 0.000886418
2.68789e-05 2.68789e-05 2.68925e-05
0.0186265 0.0186265 0.0182795
0.00723518 0.00723518 0.00718285
0.00094304 0.00094304 0.000942165
2.98823e-05 2.98823e-05 2.98958e-05
0.0182283 0.0182283 0.017896
0.00768728 0.00768728 0.0076282
0.00121352 0.00121352 0.00121207
4.76795e-05 4.76795e-05 4.76916e-05
0.0156625 0.0156625 0.0154172
0.00776397 0.00776397 0.0077037
0.00164723 0.00164723 0.00164453
8.15122e-05 8.15122e-05 8.15199e-05
0.00330345 0.00330345 0.00329255
5.29765e-06 5.29765e-06 5.312e-06
4.85285e-06 4.85285e-06 4.86719e-06
4.29444e-06 4.29444e-06 4.30879e-06
4.21857e-06 4.21857e-06 4.23292e-06
3.64465e-06 3.64465e-06 3.65901e-06
3.75858e-06 3.75858e-06 3.77293e-06
4.73829e-06 4.73829e-06 4.75264e-06
5.64488e-06 5.64488e-06 5.65922e-06
9.02478e-06 9.02478e-06 9.03907e-06
6.98583e-05 6.98583e-05 6.98678e-05
7.15432e-05 7.15432e-05 7.15524e-05
5.25665e-05 5.25665e-05 5.25781e-05
4.80946e-05 4.80946e-05 4.81067e-05
4.34026e-05 4.34026e-05 4.34151e-05
4.00716e-05 4.00716e-05 4.00843e-05
4.55539e-05 4.55539e-05 4.55662e-05
4.54292e-05 4.54292e-05 4.54415e-05
5.17121e-05 5.17121e-05 5.17238e-05
8.73846e-05 8.73846e-05 8.73914e-05
0.000659478 0.000659478 0.000659057
0.000598993 0.000598993 0.000598648
0.000527915 0.000527915 0.000527651
0.000448771 0.000448771 0.000448583
0.000421379 0.000421379 0.000421216
0.000388614 0.000388614 0.000388478
0.000409984 0.000409984 0.00040983
0.000379703 0.000379703 0.000379574
0.000381934 0.000381934 0.000381802
0.000419585 0.000419585 0.000419423
0.00062575 0.00062575 0.000625373
0.014327 0.014327 0.0141217
0.00554272 0.00554272 0.00551201
0.000581154 0.000581154 0.000580831
8.20361e-06 8.20361e-06 8.21792e-06
0.0102149 0.0102149 0.0101106
0.00589878 0.00589878 0.005864
0.000720076 0.000720076 0.000719572
1.6763e-05 1.6763e-05 1.67771e-05
0.0102094 0.0102094 0.0101052
0.00542291 0.00542291 0.00539351
0.000702197 0.000702197 0.000701718
1.66695e-05 1.66695e-05 1.66836e-05
0.0104689 0.0104689 0.0103593
0.00511593 0.00511593 0.00508977
0.000684744 0.000684744 0.000684289
1.69116e-05 1.69116e-05 1.69257e-05
0.0108435 0.0108435 0.0107259
0.00484336 0.00484336 0.00481991
0.00066281 0.00066281 0.000662385
1.68146e-05 1.68146e-05 1.68287e-05
0.0184954 0.0184954 0.0181533
0.00453907 0.00453907 0.00451848
0.000391564 0.000391564 0.000391425
1.06308e-05 1.06308e-05 1.0645e-05
0.0127894 0.0127894 0.0126259
0.00463856 0.00463856 0.00461705
0.000605786 0.000605786 0.000605433
1.60591e-05 1.60591e-05 1.60733e-05
0.0128264 0.0128264 0.0126619
0.00445437 0.00445437 0.00443454
0.000572953 0.000572953 0.000572639
1.58356e-05 1.58356e-05 1.58497e-05
0.0126667 0.0126667 0.0125063
0.00443638 0.00443638 0.00441671
0.000556626 0.000556626 0.00055633
1.62405e-05 1.62405e-05 1.62547e-05
0.0124875 0.0124875 0.0123315
0.00462256 0.00462256 0.00460121
0.000561023 0.000561023 0.000560722
1.9241e-05 1.9241e-05 1.9255e-05
0.0125551 0.0125551 0.0123975
0.00500528 0.00500528 0.00498024
0.000579444 0.000579444 0.000579123
2.44384e-05 2.44384e-05 2.44522e-05
0.0140659 0.0140659 0.0138681
0.0058989 0.0058989 0.00586412
0.000668111 0.000668111 0.000667679
3.94231e-05 3.94231e-05 3.9436e-05
0.0182849 0.0182849 0.0179506
0.00821782 0.00821782 0.0081503
0.00144578 0.00144578 0.0014437
9.00417e-05 9.00417e-05 9.00479e-05
0.0100487 0.0100487 0.00994773
1.86535e-07 1.86535e-07 2.00906e-07
2.97876e-07 2.97876e-07 3.12247e-07
2.38595e-07 2.38595e-07 2.52966e-07
2.87338e-07 2.87338e-07 3.01709e-07
2.56881e-07 2.56881e-07 2.71252e-07
2.51555e-07 2.51555e-07 2.65926e-07
3.04864e-07 3.04864e-07 3.19234e-07
2.97679e-07 2.97679e-07 3.12049e-07
3.15129e-07 3.15129e-07 3.29499e-07
2.04429e-06 2.04429e-06 2.05866e-06
2.98365e-06 2.98365e-06 2.99801e-06
2.73012e-06 2.73012e-06 2.74448e-06
2.94144e-06 2.94144e-06 2.9558e-06
3.17202e-06 3.17202e-06 3.18638e-06
2.95123e-06 2.95123e-06 2.96559e-06
3.73728e-06 3.73728e-06 3.75163e-06
3.58977e-06 3.58977e-06 3.60413e-06
3.56974e-06 3.56974e-06 3.5841e-06
5.07603e-06 5.07603e-06 5.09038e-06
1.78576e-05 1.78576e-05 1.78716e-05
2.25005e-05 2.25005e-05 2.25144e-05
2.62699e-05 2.62699e-05 2.62835e-05
2.37443e-05 2.37443e-05 2.37581e-05
2.61517e-05 2.61517e-05 2.61654e-05
2.67139e-05 2.67139e-05 2.67275e-05
3.38811e-05 3.38811e-05 3.38943e-05
3.28018e-05 3.28018e-05 3.28151e-05
3.13492e-05 3.13492e-05 3.13626e-05
3.18392e-05 3.18392e-05 3.18525e-05
4.29311e-05 4.29311e-05 4.29436e-05
0.00127029 0.00127029 0.00126869
0.000379029 0.000379029 0.0003789
3.14576e-05 3.14576e-05 3.14709e-05
7.09081e-07 7.09081e-07 7.23451e-07
0.00102573 0.00102573 0.00102469
0.000407066 0.000407066 0.000406915
4.91181e-05 4.91181e-05 4.91301e-05
1.90609e-06 1.90609e-06 1.92046e-06
0.000852112 0.000852112 0.0008514
0.000366683 0.000366683 0.000366563
4.29954e-05 4.29954e-05 4.30079e-05
1.13084e-06 1.13084e-06 1.14521e-06
0.000834305 0.000834305 0.000833623
0.000361797 0.000361797 0.00036168
4.48905e-05 4.48905e-05 4.49029e-05
1.20538e-06 1.20538e-06 1.21975e-06
0.000882733 0.000882733 0.000881968
0.0003603 0.0003603 0.000360184
4.7704e-05 4.7704e-05 4.77161e-05
1.37771e-06 1.37771e-06 1.39208e-06
0.00133126 0.00133126 0.0013295
0.000312405 0.000312405 0.000312322
2.56703e-05 2.56703e-05 2.5684e-05
5.70162e-07 5.70162e-07 5.84532e-07
0.000981192 0.000981192 0.000980243
0.000369387 0.000369387 0.000369265
5.05098e-05 5.05098e-05 5.05216e-05
1.33239e-06 1.33239e-06 1.34675e-06
0.00106084 0.00106084 0.00105973
0.000377172 0.000377172 0.000377044
4.91382e-05 4.91382e-05 4.91502e-05
1.24855e-06 1.24855e-06 1.26292e-06
0.00113197 0.00113197 0.0011307
0.000386807 0.000386807 0.000386671
4.70178e-05 4.70178e-05 4.703e-05
1.12699e-06 1.12699e-06 1.14136e-06
0.00118965 0.00118965 0.00118825
0.000396649 0.000396649 0.000396506
4.65705e-05 4.65705e-05 4.65827e-05
1.13244e-06 1.13244e-06 1.14681e-06
0.00120444 0.00120444 0.001203
0.000391058 0.000391058 0.00039092
4.46609e-05 4.46609e-05 4.46733e-05
1.05604e-06 1.05604e-06 1.07041e-06
0.00115746 0.00115746 0.00115614
0.000385566 0.000385566 0.000385432
4.93169e-05 4.93169e-05 4.93288e-05
1.26051e-06 1.26051e-06 1.27488e-06
0.00092522 0.00092522 0.000924378
0.000367228 0.000367228 0.000367108
6.04198e-05 6.04198e-05 6.04306e-05
1.75733e-06 1.75733e-06 1.7717e-06
0.000281523 0.000281523 0.000281458
0.0140928 0.0140928 0.0138942
0.0529966 0.0529966 0.0501879
0.054936 0.054936 0.0519181
0.12055 -0.230783 0.386095
0.072489 -0.0681348 0.0649309
0.12055 -0.12055 0.114226
0.0496491 0.0496491 0.047184
0.0707609 0.0707609 0.0657538
0.036726 0.036726 0.0353772
0.0112752 0.0112752 0.0111481
0.00104905 0.00104905 0.00104797
0.0269781 0.0269781 0.0262503
0.0822399 0.0822399 0.0754765
0.0283329 0.0283329 0.0275302
0.0723301 0.2411 1.6472
